x-axis,1,2
second,Volt,Volt
-500.000E-06,-1.023830077E+00,-1.017201938E+00
-497.500E-06,-1.023830077E+00,-1.015945656E+00
-495.000E-06,-1.022121531E+00,-1.015945656E+00
-492.500E-06,-1.023830077E+00,-1.015945656E+00
-490.000E-06,-1.024634094E+00,-1.016749673E+00
-487.500E-06,-1.023830077E+00,-1.016196916E+00
-485.000E-06,-1.022573796E+00,-1.015995912E+00
-482.500E-06,-1.023830077E+00,-1.016096405E+00
-480.000E-06,-1.022222043E+00,-1.016850185E+00
-477.500E-06,-1.023830077E+00,-1.017201938E+00
-475.000E-06,-1.024332597E+00,-1.015945656E+00
-472.500E-06,-1.024483326E+00,-1.017201938E+00
-470.000E-06,-1.023830077E+00,-1.015945656E+00
-467.500E-06,-1.023830077E+00,-1.016046149E+00
-465.000E-06,-1.023830077E+00,-1.015945656E+00
-462.500E-06,-1.024583857E+00,-1.016699437E+00
-460.000E-06,-1.023830077E+00,-1.015945656E+00
-457.500E-06,-1.023830077E+00,-1.015945656E+00
-455.000E-06,-1.023830077E+00,-1.015945656E+00
-452.500E-06,-1.023779840E+00,-1.015995893E+00
-450.000E-06,-1.023830077E+00,-1.016950697E+00
-447.500E-06,-1.023830077E+00,-1.015945656E+00
-445.000E-06,-1.022573796E+00,-1.016598906E+00
-442.500E-06,-1.024232105E+00,-1.016799910E+00
-440.000E-06,-1.024031101E+00,-1.015945656E+00
-437.500E-06,-1.023830077E+00,-1.015945656E+00
-435.000E-06,-1.023830077E+00,-1.017000953E+00
-432.500E-06,-1.023377774E+00,-1.015945656E+00
-430.000E-06,-1.024483365E+00,-1.015945656E+00
-427.500E-06,-1.023830077E+00,-1.015945656E+00
-425.000E-06,-1.025086358E+00,-1.016950658E+00
-422.500E-06,-1.023830077E+00,-1.015945656E+00
-420.000E-06,-1.023830077E+00,-1.015945656E+00
-417.500E-06,-1.022925529E+00,-1.015593923E+00
-415.000E-06,-1.023830077E+00,-1.015945656E+00
-412.500E-06,-1.023830077E+00,-1.015443117E+00
-410.000E-06,-1.023830077E+00,-1.015945656E+00
-407.500E-06,-1.024985827E+00,-1.015945656E+00
-405.000E-06,-1.023830077E+00,-1.016046129E+00
-402.500E-06,-1.024784881E+00,-1.015945656E+00
-400.000E-06,-1.023327595E+00,-1.015945656E+00
-397.500E-06,-1.024533563E+00,-1.015945656E+00
-395.000E-06,-1.023830077E+00,-1.015945656E+00
-392.500E-06,-1.023830077E+00,-1.015945656E+00
-390.000E-06,-1.023830077E+00,-1.017151720E+00
