0.0,2.0,0.004410821678739746
0.0005,2.0,0.0036973332449054337
0.001,2.0,0.015585324960883183
0.0015,2.0,0.028250751176134466
0.002,2.0,0.017523078557807152
0.0025,2.0,0.02238311216629739
0.003,2.0,0.043329373307707864
0.0035,2.0,0.04094838022532339
0.004,2.0,0.03477615841024302
0.0045000000000000005,2.0,0.0485585435352513
0.005,2.0,0.0444050221744566
0.0055,2.0,0.04914814666719337
0.006,2.0,0.06018025502606808
0.006500000000000001,2.0,0.04577370499448041
0.007,2.0,0.05216261964148724
0.0075,2.0,0.06718733847928342
0.008,2.0,0.06787143068120492
0.0085,2.0,0.08432521623485022
0.009000000000000001,2.0,0.07812523650468353
0.0095,2.0,0.07828553699247046
0.01,2.0,0.10846462322122909
0.0105,2.0,0.09805225299087611
0.011,2.0,0.10524894867024748
0.0115,2.0,0.09657440430385145
0.012,2.0,0.10895368875399546
0.0125,2.0,0.11931925894522515
0.013000000000000001,2.0,0.11264477274864237
0.0135,2.0,0.13071804420149186
0.014,2.0,0.12654939521001507
0.0145,2.0,0.13377906816533613
0.015,2.0,0.13549746659018286
0.0155,2.0,0.16174528466606902
0.016,2.0,0.14961880206634603
0.0165,2.0,0.14477300671200982
0.017,2.0,0.1658817694114242
0.0175,2.0,0.1521338873259821
0.018000000000000002,2.0,0.16921246238224916
0.0185,2.0,0.15432407275208376
0.019,2.0,0.1642853047395818
0.0195,2.0,0.1821668900120871
0.02,2.0,0.19130107104679697
0.0205,2.0,0.19057557197992336
0.021,2.0,0.19232285486215975
0.021500000000000002,2.0,0.1949577046333041
0.022,2.0,0.18876967546402237
0.0225,2.0,0.19975997832036943
0.023,2.0,0.20630081287961424
0.0235,2.0,0.22400351403282387
0.024,2.0,0.22187852274137512
0.0245,2.0,0.20736830637222217
0.025,2.0,0.23008491281011703
0.025500000000000002,2.0,0.22795654078725522
0.026000000000000002,2.0,0.22952015473804413
0.0265,2.0,0.24510423076540794
0.027,2.0,0.25295536287108145
0.0275,2.0,0.2561836607925799
0.028,2.0,0.24456175809381614
0.0285,2.0,0.25335467586626503
0.029,2.0,0.26311497420235036
0.029500000000000002,2.0,0.2728955151860571
0.03,2.0,0.2640234182125207
0.0305,2.0,0.2706621811343383
0.031,2.0,0.266505506899517
0.0315,2.0,0.2697130011422868
0.032,2.0,0.29154277014247354
0.0325,2.0,0.3003498919069645
0.033,2.0,0.29163272913589844
0.0335,2.0,0.3051360527230812
0.034,2.0,0.3033753569952078
0.0345,2.0,0.29836160487417224
0.035,2.0,0.3112126347984779
0.035500000000000004,2.0,0.32556135786224105
0.036000000000000004,2.0,0.3154726303942047
0.0365,2.0,0.3335590380844698
0.037,2.0,0.3002630100728432
0.0375,2.0,0.3346733352931728
0.038,2.0,0.3319835065193677
0.0385,2.0,0.33237826644108837
0.039,2.0,0.33965848870635723
0.0395,2.0,0.3249915628198557
0.04,2.0,0.34447537285632285
0.0405,2.0,0.35336950801648165
0.041,2.0,0.36708178329659125
0.0415,2.0,0.35310306885041853
0.042,2.0,0.3542606394518348
0.0425,2.0,0.36070678590007726
0.043000000000000003,2.0,0.37700109795784154
0.043500000000000004,2.0,0.37548922983750155
0.044,2.0,0.3715509374152882
0.0445,2.0,0.38448604702942507
0.045,2.0,0.38445108202926814
0.0455,2.0,0.3958392197193154
0.046,2.0,0.38463989772697155
0.0465,2.0,0.39158886492626377
0.047,2.0,0.39462889883679564
0.0475,2.0,0.38871509994372533
0.048,2.0,0.40792897319127086
0.0485,2.0,0.41119396726713875
0.049,2.0,0.4124856738733509
0.0495,2.0,0.413909740776378
0.05,2.0,0.40696516816138417
0.0505,2.0,0.4193273327444386
0.051000000000000004,2.0,0.42353661740458004
0.051500000000000004,2.0,0.42296125458302486
0.052000000000000005,2.0,0.432147148308767
0.0525,2.0,0.4406495988248172
0.053,2.0,0.4572816315921248
0.0535,2.0,0.44554167568859676
0.054,2.0,0.4497260848844922
0.0545,2.0,0.45021409747688723
0.055,2.0,0.437261193880211
0.0555,2.0,0.457477747442726
0.056,2.0,0.4616499845527966
0.0565,2.0,0.4863793589258268
0.057,2.0,0.46617694899845696
0.0575,2.0,0.47393095443302763
0.058,2.0,0.4743018648775143
0.0585,2.0,0.4675779647686549
0.059000000000000004,2.0,0.4914386788513614
0.059500000000000004,2.0,0.4912910673210066
0.06,2.0,0.49495069555699606
0.0605,2.0,0.48315237809421885
0.061,2.0,0.5069749726308196
0.0615,2.0,0.4853491923606518
0.062,2.0,0.5062774780699602
0.0625,2.0,0.5237751132605358
0.063,2.0,0.4987747441065554
0.0635,2.0,0.5057780174252858
0.064,2.0,0.5149169111526221
0.0645,2.0,0.5127756760009397
0.065,2.0,0.5066804840498984
0.0655,2.0,0.5242523883699489
0.066,2.0,0.5173928398190631
0.0665,2.0,0.5342035543933177
0.067,2.0,0.5249949676346518
0.0675,2.0,0.5500737531163313
0.068,2.0,0.532495441678533
0.0685,2.0,0.5397207694081652
0.069,2.0,0.5529242375399922
0.0695,2.0,0.5378792773790448
0.07,2.0,0.5539279980151617
0.07050000000000001,2.0,0.5666040705996308
0.07100000000000001,2.0,0.54380040313983
0.07150000000000001,2.0,0.5627823706254164
0.07200000000000001,2.0,0.5665083393398376
0.0725,2.0,0.5741907498350245
0.073,2.0,0.5593014813313041
0.0735,2.0,0.5615872818828758
0.074,2.0,0.5809650363628727
0.0745,2.0,0.5819746370267304
0.075,2.0,0.584559000136374
0.0755,2.0,0.5883983201535457
0.076,2.0,0.5822605360760794
0.0765,2.0,0.5933289561886361
0.077,2.0,0.5968265398495604
0.0775,2.0,0.5908282866593727
0.078,2.0,0.6166776666630777
0.0785,2.0,0.6072453105253
0.079,2.0,0.5953772402810703
0.0795,2.0,0.6146948409207027
0.08,2.0,0.6031084218935343
0.0805,2.0,0.6216422095754068
0.081,2.0,0.627820915228081
0.0815,2.0,0.6131150327117192
0.082,2.0,0.6318180258485121
0.0825,2.0,0.6297797752680759
0.083,2.0,0.636255722045799
0.0835,2.0,0.6486314406440704
0.084,2.0,0.6324315390336485
0.0845,2.0,0.6307306816854961
0.085,2.0,0.6323288820453599
0.0855,2.0,0.6357779553941919
0.08600000000000001,2.0,0.645122968329069
0.08650000000000001,2.0,0.6516130730163427
0.08700000000000001,2.0,0.6538074317812556
0.08750000000000001,2.0,0.6614533715117702
0.088,2.0,0.6569718312508819
0.0885,2.0,0.6725030011980865
0.089,2.0,0.6599755944430217
